study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
6,"(20, 1, 1, 1, 1)",4000,0,-1,1,0.2,3.452042181340471,404504.5239507755,10.276887425293065,1.0614022526716662,6,0.6062579070441767,18.389599999999994,28.73512878412953,0,37.028947614878724,1.4859702665296292e7,113836.67756630907,65848.40746205136,7800.064123540462,3351.5762115010857,25563.765038187594,0,1987.0037615159338,6207.108763453966,24744.06716779633,16550.396989264547,47.52012701129417,1.124028719659819,0.974811347,0.8030160390251101,0.19472958179336414,0.11543757186083276
6,"(20, 2, 1, 1, 1)",4000,0.052631579,-1,1,0.2,3.4495912735412797,403956.30376574217,10.263535650862075,1.0606836981060388,6,0.6056240725973789,18.389599999999994,28.71575222229343,0,37.02591915047869,1.4849274549754394e7,113825.62170528076,65416.027369476586,7797.302839388806,3342.3544325272655,25561.727400426054,0,1983.7854810739434,6109.380799698167,24644.12201339187,16521.650068104787,47.45606143921276,1.1239473365157915,0.9735559317081132,0.8022961771344141,0.1946865917272195,0.1152416005266132
6,"(20, 3, 1, 1, 1)",4000,0.10526315789473684,-1,1,0.2,3.4471518351801107,403410.5519169961,10.250259822827871,1.0599685728884787,6,0.6049934179356716,18.389599999999994,28.6964499,0,37.02290524565881,1.4838895079176866e7,113814.62964899992,64985.545396249065,7794.563992492739,3333.185938184793,25559.701046675884,0,1980.5875050742252,6011.979074423008,24544.703072299148,16493.04746684952,47.3922843,1.1238663547962526,0.972306166,0.8015797460033917,0.19464394535230803,0.11504655595236021
6,"(20, 4, 1, 1, 1)",4000,0.15789473684210525,-1,1,0.2,3.4488151737819592,403095.4766090346,10.24532843832855,1.0606900304773026,6,0.6054000786355439,18.389599999999994,28.68530650746591,0,37.02594584,1.4845556754508229e7,113803.44347474104,64618.49710675873,7826.902109235153,3336.429922625208,25563.30317909337,0,1962.8877247671082,5919.113229641564,24473.622335907938,16480.004838823643,47.35548474083297,1.1239480536232345,0.9717725809684935,0.8030230831077875,0.19514712253716168,0.11511558972083397
6,"(20, 5, 1, 1, 1)",4000,0.21052631578947367,-1,1,0.2,3.4538734839396916,402969.80127262074,10.247262830808662,1.062593573017768,6,0.6066656031688716,18.389599999999994,28.680869248759073,0,37.03396886620921,1.4866318872893725e7,113792.72479277631,64302.54136685248,7888.1640098088355,3349.7253436284373,25571.538365355358,0,1933.958983582743,5829.732723441073,24425.667887386895,16479.72976121095,47.34083526969709,1.1241636771482824,0.9718296733514888,0.8062648783586039,0.1960982256459168,0.11539825579440037
6,"(20, 6, 1, 1, 1)",4000,0.2631578947368421,-1,1,0.2,3.459125318322203,402854.2541451496,10.249573323948402,1.0645549044448281,6,0.6079809925591337,18.389599999999994,28.67679000312384,0,37.042236233514544,1.4887884402187282e7,113782.86041199323,63988.94008319018,7950.870976927091,3363.3246563856055,25580.000645099528,0,1905.4025745843942,5740.4356853064255,24378.93906323662,16480.11066839456,47.327369766910735,1.1243859435373067,0.9719201357369662,0.8096226335929569,0.19706890808525665,0.11568693795017003
6,"(20, 7, 1, 1, 1)",4000,0.3157894736842105,-1,1,0.2,3.464594854865108,402751.4162660495,10.252356786287477,1.0666014049844574,6,0.609352521,18.389599999999994,28.67316049180268,0,37.05086344433136,1.4910354462075824e7,113774.07475808538,63678.239293916515,8015.173469370008,3377.2679009592434,25588.801258931806,0,1877.2613498092608,5651.249553394805,24333.632702068833,16481.29584242304,47.315390437712075,1.1246179676638823,0.9720500464031456,0.8131068567362794,0.19806132135575735,0.11598245683374273
6,"(20, 8, 1, 1, 1)",4000,0.3684210526315789,-1,1,0.2,3.4704223991881133,402876.197,10.259694669541219,1.0686977291055577,6,0.6108229400397176,18.389599999999994,28.67758882322203,0,37.05970157063385,1.4934437179446902e7,113771.27402338064,63572.48604483894,8073.283493353755,3393.147435684047,25597.39926489443,0,1854.2772795857124,5795.968157479417,9739.241551816544,30901.716831738566,47.33000650419706,1.124855753752513,0.9726613385796776,0.8164957353710822,0.19895560563328696,0.11631844520925462
6,"(20, 9, 1, 1, 1)",4000,0.42105263157894735,-1,1,0.2,3.4638519870392157,400428.61118765385,10.204154032342366,1.0671053765653233,6,0.6090867159856815,18.389599999999994,28.590812585225592,0,37.052988119343254,1.4905886867334494e7,113719.17057469851,61473.20585391571,8107.219789248683,3362.134482819228,25595.174103076286,0,1822.3732108415766,5700.833569095399,9425.266337146084,30233.178877471462,47.04400575181199,1.1246751228397762,0.9673215240971058,0.8160056752379898,0.19947675544488894,0.11566169121579778
6,"(20, 10, 1, 1, 1)",4000,0.47368421052631576,-1,1,0.2,3.457725798911025,398051.7349501901,10.15072043231812,1.0656451203347233,6,0.6074661459548956,18.389599999999994,28.50629056161375,0,37.04683203622051,1.4879207614481602e7,113669.2028568536,59424.90452691159,8142.490698412761,3332.388560210125,25593.414836304102,0,1791.2797882144566,5606.3536456707025,9119.444282,29583.157711871027,46.766267781150006,1.1245095344697034,0.9621499458226006,0.8157044337202962,0.20001753652125276,0.1150295832307706
6,"(20, 11, 1, 1, 1)",4000,0.5263157894736842,-1,1,0.2,3.452032161375055,395742.5870624504,10.099298046811981,1.0643129264911653,6,0.6059578934551018,18.389599999999994,28.423936391821034,0,37.04121621283799,1.4854349601537362e7,113621.28513354222,57425.24442,8179.090049833723,3303.8510421950396,25592.10833988391,0,1760.9603210053897,5512.491580461833,8821.391571,28950.85664217023,46.496444259921475,1.124358516290621,0.9571398930400729,0.8155894449390297,0.20057776046149015,0.11442111807396717
6,"(20, 12, 1, 1, 1)",4000,0.5789473684210527,-1,1,0.2,3.4467602523513787,393498.34407350543,10.04979684780987,1.0631049294083341,6,0.6045588679502162,18.389599999999994,28.343667874100152,0,37.03612428632508,1.4831266562499303e7,113575.33641032933,55472.009120109244,8217.013573931752,3276.467024,25591.242055049817,0,1731.380164237002,5419.2120523042495,8530.745124,28335.52073860066,46.234205364795685,1.1242216176695017,0.9522850213770735,0.8156584683863225,0.20115726596886627,0.11383535057286888
6,"(20, 13, 1, 1, 1)",4000,0.631578947,-1,1,0.2,3.4418999788090217,391316.3268454809,10.002131882363429,1.0620174001456923,6,0.6032662143690597,18.389599999999994,28.265406439017077,0,37.031540338065255,1.4809915521224119e7,113531.2797046446,53563.09526157584,8256.258504982941,3250.1849739780782,25590.803733633216,0,1702.5065637289013,5326.481001524972,8247.160996341876,27736.433460597458,45.97923766994371,1.1240984014154278,0.9475793090383362,0.8159095401461378,0.20175591125683043,0.1132713872877816
6,"(20, 14, 1, 1, 1)",4000,0.6842105263157895,-1,1,0.2,3.4374421166821856,389193.99962793593,9.956223566911673,1.0610467594486366,6,0.6020773069114417,18.389599999999994,28.18907756143018,0,37.027449342115524,1.4790256958213266e7,113489.04245376277,51696.507060607466,8296.824200935485,3224.956661,25590.78178876958,0,1674.3085094781165,5234.265737,7970.313726803351,27152.91680872015,45.73124513072685,1.1239884556785833,0.9430170825747083,0.816341048,0.20237358653344695,0.11272838858226536
6,"(20, 15, 1, 1, 1)",4000,0.7368421052631579,-1,1,0.2,3.4333782065767573,387128.9532114886,9.911996769938323,1.0601895326648896,6,0.6009897267526625,18.389599999999994,28.114609995722738,0,37.02383652098696,1.4772254440811275e7,113448.55523314094,49870.34737981096,8338.712075849477,3200.736831491927,25591.16476283349,0,1646.7564583546823,5142.534572865591,7699.89452,26584.32706846634,45.48994625758233,1.1238913764961003,0.9385929641984952,0.8169517285270604,0.20301021034979372,0.1122055619368051
6,"(20, 16, 1, 1, 1)",4000,0.7894736842105263,-1,1,0.2,3.429705056,385119.6802304535,9.869409387933612,1.0594515854419049,6,0.6000024637415876,18.389599999999994,28.041963825073783,0,37.020726256339955,1.4755894189293193e7,113409.82685120127,48082.96359598355,8381.964532661672,3177.4925960938817,25591.979212261806,0,1619.8378515274387,5051.268939263741,7435.638645909091,26030.107579405005,45.25516435013653,1.1238078130213855,0.9343036059523429,0.8177413032963973,0.20366631832316365,0.1117023663482864
